datetime;Total;GHI
2021-12-24 07:30:00+04:00;41;387.57
2021-12-24 07:40:00+04:00;51;428.53000000000003
2021-12-24 07:50:00+04:00;49;467.96000000000004
2021-12-24 08:00:00+04:00;61;504.14
2021-12-24 08:10:00+04:00;39;540.6800000000001
2021-12-24 08:20:00+04:00;38;577.51
2021-12-24 08:30:00+04:00;45;611.5699999999999
2021-12-24 08:40:00+04:00;54;647.37
2021-12-24 08:50:00+04:00;49;679.02
2021-12-24 09:00:00+04:00;42;712.21
2021-12-24 09:10:00+04:00;40;753.25
2021-12-24 09:20:00+04:00;45;631.52
2021-12-24 09:30:00+04:00;51;335.24
2021-12-24 09:40:00+04:00;50;481.73
2021-12-24 09:50:00+04:00;45;907.9
2021-12-24 10:00:00+04:00;39;570.5899999999999
2021-12-24 10:10:00+04:00;44;468.03999999999996
2021-12-24 10:20:00+04:00;56;921.61
2021-12-24 10:30:00+04:00;52;788.3199999999999
2021-12-24 10:40:00+04:00;48;692.4300000000001
2021-12-24 10:50:00+04:00;40;561.23
2021-12-24 11:00:00+04:00;41;720.65
2021-12-24 11:10:00+04:00;51;739.61
2021-12-24 11:20:00+04:00;48;931.26
2021-12-24 11:30:00+04:00;42;1081.9
2021-12-24 11:40:00+04:00;50;1055.2
2021-12-24 11:50:00+04:00;50;948.6700000000001
2021-12-24 12:00:00+04:00;54;989.99
2021-12-24 12:10:00+04:00;47;1034.2
2021-12-24 12:20:00+04:00;41;1031.7
2021-12-24 12:30:00+04:00;46;962.43
2021-12-24 12:40:00+04:00;50;1028.4
2021-12-24 12:50:00+04:00;49;1034.2
2021-12-24 13:00:00+04:00;47;1017.1
2021-12-24 13:10:00+04:00;42;999.6
2021-12-24 13:20:00+04:00;39;988.8
2021-12-24 13:30:00+04:00;49;983.1
2021-12-24 13:40:00+04:00;54;967.7
2021-12-24 13:50:00+04:00;51;953.4
2021-12-24 14:00:00+04:00;42;935.2
2021-12-24 14:10:00+04:00;42;914.6
2021-12-24 14:20:00+04:00;50;895.2
2021-12-24 14:30:00+04:00;53;873.9
2021-12-24 14:40:00+04:00;54;861.2
2021-12-24 14:50:00+04:00;48;870.9
2021-12-24 15:00:00+04:00;39;827.43
2021-12-24 15:10:00+04:00;42;784.9300000000001
2021-12-24 15:20:00+04:00;56;717.87
2021-12-24 15:30:00+04:00;50;673.14
2021-12-24 15:40:00+04:00;50;648.9300000000001
2021-12-24 15:50:00+04:00;43;605.73
2021-12-24 16:00:00+04:00;42;570.5899999999999
2021-12-24 16:10:00+04:00;49;536.86
2021-12-24 16:20:00+04:00;51;491.76000000000005
2021-12-24 16:30:00+04:00;55;419.93999999999994
2021-12-24 16:40:00+04:00;47;456.62
2021-12-24 16:50:00+04:00;41;387.21
2021-12-24 17:00:00+04:00;40;201.95999999999998
2021-12-24 17:10:00+04:00;49;203.82999999999998
2021-12-24 17:20:00+04:00;52;135.19
2021-12-24 17:30:00+04:00;52;140.76000000000002
2021-12-24 17:40:00+04:00;41;155.04000000000002
2021-12-24 17:50:00+04:00;40;137.95999999999998
2021-12-24 18:00:00+04:00;49;128.97
2021-12-24 18:10:00+04:00;53;72.06
2021-12-24 18:20:00+04:00;51;61.327999999999996
2021-12-24 18:30:00+04:00;43;46.612
2021-12-24 18:40:00+04:00;43;30.238
2021-12-24 18:50:00+04:00;47;10.125399999999999
2021-12-24 19:00:00+04:00;51;2.1144
2021-12-24 19:10:00+04:00;54;0.3953
2021-12-24 19:20:00+04:00;44;0.0
2021-12-24 19:30:00+04:00;41;0.0
2021-12-24 19:40:00+04:00;50;0.0
2021-12-24 19:50:00+04:00;44;0.0
2021-12-24 20:00:00+04:00;40;0.0
2021-12-24 20:10:00+04:00;43;0.0
2021-12-24 20:20:00+04:00;44;0.0
2021-12-24 20:30:00+04:00;42;0.0
2021-12-24 20:40:00+04:00;42;0.0
2021-12-24 20:50:00+04:00;45;0.0
2021-12-24 21:00:00+04:00;52;0.0
2021-12-24 21:10:00+04:00;47;0.0
2021-12-24 21:20:00+04:00;43;0.0
2021-12-24 21:30:00+04:00;41;0.0
2021-12-24 21:40:00+04:00;41;0.0
2021-12-24 21:50:00+04:00;52;0.0
2021-12-24 22:00:00+04:00;48;0.0
2021-12-24 22:10:00+04:00;38;0.0
2021-12-24 22:20:00+04:00;39;0.0
2021-12-24 22:30:00+04:00;42;0.0
2021-12-24 22:40:00+04:00;50;0.0
2021-12-24 22:50:00+04:00;45;0.0
2021-12-24 23:00:00+04:00;41;0.0
2021-12-24 23:10:00+04:00;40;0.0
2021-12-24 23:20:00+04:00;39;0.0
2021-12-24 23:30:00+04:00;50;0.0
2021-12-24 23:40:00+04:00;47;0.0
2021-12-24 23:50:00+04:00;40;0.0
2021-12-25 00:00:00+04:00;39;0.0
2021-12-25 00:10:00+04:00;42;0.0
2021-12-25 00:20:00+04:00;47;0.0
2021-12-25 00:30:00+04:00;47;0.0
2021-12-25 00:40:00+04:00;42;0.0
2021-12-25 00:50:00+04:00;39;0.0
2021-12-25 01:00:00+04:00;38;0.0
2021-12-25 01:10:00+04:00;44;0.0
2021-12-25 01:20:00+04:00;51;0.0
2021-12-25 01:30:00+04:00;39;0.0
2021-12-25 01:40:00+04:00;37;0.0
2021-12-25 01:50:00+04:00;39;0.0
2021-12-25 02:00:00+04:00;40;0.0
2021-12-25 02:10:00+04:00;50;0.0
2021-12-25 02:20:00+04:00;44;0.0
2021-12-25 02:30:00+04:00;41;0.0
2021-12-25 02:40:00+04:00;39;0.0
2021-12-25 02:50:00+04:00;40;0.0
2021-12-25 03:00:00+04:00;49;0.0
2021-12-25 03:10:00+04:00;44;0.0
2021-12-25 03:20:00+04:00;39;0.0
2021-12-25 03:30:00+04:00;40;0.0
2021-12-25 03:40:00+04:00;39;0.0
2021-12-25 03:50:00+04:00;46;0.0
2021-12-25 04:00:00+04:00;49;0.0
2021-12-25 04:10:00+04:00;41;0.0
2021-12-25 04:20:00+04:00;40;0.0
2021-12-25 04:30:00+04:00;43;0.0
2021-12-25 04:40:00+04:00;43;0.0
2021-12-25 04:50:00+04:00;52;0.0
2021-12-25 05:00:00+04:00;41;0.3393
2021-12-25 05:10:00+04:00;42;0.1232
2021-12-25 05:20:00+04:00;41;1.6953
2021-12-25 05:30:00+04:00;39;3.5572000000000004
2021-12-25 05:40:00+04:00;53;8.6496
2021-12-25 05:50:00+04:00;45;11.895
2021-12-25 06:00:00+04:00;39;23.775
2021-12-25 06:10:00+04:00;39;47.4
2021-12-25 06:20:00+04:00;41;68.59299999999999
2021-12-25 06:30:00+04:00;49;109.38400000000001
2021-12-25 06:40:00+04:00;44;165.63
2021-12-25 06:50:00+04:00;39;191.93
2021-12-25 07:00:00+04:00;38;226.11999999999998
2021-12-25 07:10:00+04:00;39;301.26
2021-12-25 07:20:00+04:00;51;253.86999999999998
2021-12-25 07:30:00+04:00;44;269.28000000000003
2021-12-25 07:40:00+04:00;37;192.75
2021-12-25 07:50:00+04:00;54;252.82
2021-12-25 08:00:00+04:00;71;190.41
2021-12-25 08:10:00+04:00;38;223.53000000000003
2021-12-25 08:20:00+04:00;39;292.26
2021-12-25 08:30:00+04:00;48;343.37
2021-12-25 08:40:00+04:00;50;300.8
2021-12-25 08:50:00+04:00;47;561.4399999999999
2021-12-25 09:00:00+04:00;42;512.73
2021-12-25 09:10:00+04:00;40;826.36
2021-12-25 09:20:00+04:00;44;840.0
2021-12-25 09:30:00+04:00;50;574.37
2021-12-25 09:40:00+04:00;52;872.6899999999999
2021-12-25 09:50:00+04:00;44;805.3199999999999
2021-12-25 10:00:00+04:00;38;919.7
2021-12-25 10:10:00+04:00;48;936.5
2021-12-25 10:20:00+04:00;54;900.4
2021-12-25 10:30:00+04:00;51;835.1299999999999
2021-12-25 10:40:00+04:00;46;806.36
2021-12-25 10:50:00+04:00;40;718.4
2021-12-25 11:00:00+04:00;40;907.96
2021-12-25 11:10:00+04:00;53;983.7
2021-12-25 11:20:00+04:00;55;647.48
2021-12-25 11:30:00+04:00;50;903.79
2021-12-25 11:40:00+04:00;41;1042.3
2021-12-25 11:50:00+04:00;44;1057.5
2021-12-25 12:00:00+04:00;47;1099.7
2021-12-25 12:10:00+04:00;52;1129.4
2021-12-25 12:20:00+04:00;55;1133.4
2021-12-25 12:30:00+04:00;50;1136.4
2021-12-25 12:40:00+04:00;42;1148.3
2021-12-25 12:50:00+04:00;40;764.1
2021-12-25 13:00:00+04:00;41;1099.8
2021-12-25 13:10:00+04:00;40;1095.2
2021-12-25 13:20:00+04:00;39;982.43
2021-12-25 13:30:00+04:00;43;931.57
2021-12-25 13:40:00+04:00;38;811.6
2021-12-25 13:50:00+04:00;48;526.88
2021-12-25 14:00:00+04:00;52;445.68
2021-12-25 14:10:00+04:00;41;678.8399999999999
2021-12-25 14:20:00+04:00;38;701.6
2021-12-25 14:30:00+04:00;39;640.87
2021-12-25 14:40:00+04:00;56;1082.2
2021-12-25 14:50:00+04:00;46;899.4399999999999
2021-12-25 15:00:00+04:00;38;770.3100000000001
2021-12-25 15:10:00+04:00;41;251.5
2021-12-25 15:20:00+04:00;43;522.5699999999999
2021-12-25 15:30:00+04:00;52;393.34000000000003
2021-12-25 15:40:00+04:00;45;411.78000000000003
2021-12-25 15:50:00+04:00;40;272.25
2021-12-25 16:00:00+04:00;39;248.71999999999997
2021-12-25 16:10:00+04:00;49;251.07
2021-12-25 16:20:00+04:00;51;234.5
2021-12-25 16:30:00+04:00;39;229.35
2021-12-25 16:40:00+04:00;38;218.60999999999999
2021-12-25 16:50:00+04:00;43;233.49
2021-12-25 17:00:00+04:00;49;238.1
2021-12-25 17:10:00+04:00;50;179.37
2021-12-25 17:20:00+04:00;43;133.16000000000003
2021-12-25 17:30:00+04:00;40;100.05
2021-12-25 17:40:00+04:00;40;81.557
2021-12-25 17:50:00+04:00;53;71.369
2021-12-25 18:00:00+04:00;46;61.81
2021-12-25 18:10:00+04:00;40;40.61
2021-12-25 18:20:00+04:00;40;25.47
2021-12-25 18:30:00+04:00;41;16.612000000000002
2021-12-25 18:40:00+04:00;50;8.060599999999999
2021-12-25 18:50:00+04:00;45;5.527
2021-12-25 19:00:00+04:00;40;1.7581
2021-12-25 19:10:00+04:00;39;0.0
2021-12-25 19:20:00+04:00;40;0.0
2021-12-25 19:30:00+04:00;54;0.0
2021-12-25 19:40:00+04:00;45;0.0
2021-12-25 19:50:00+04:00;39;0.0
2021-12-25 20:00:00+04:00;40;0.0
2021-12-25 20:10:00+04:00;43;0.0
2021-12-25 20:20:00+04:00;48;0.0
2021-12-25 20:30:00+04:00;40;0.0
2021-12-25 20:40:00+04:00;45;0.0
2021-12-25 20:50:00+04:00;51;0.0
2021-12-25 21:00:00+04:00;38;0.0
2021-12-25 21:10:00+04:00;40;0.0
2021-12-25 21:20:00+04:00;40;0.0
2021-12-25 21:30:00+04:00;44;0.0
2021-12-25 21:40:00+04:00;50;0.0
2021-12-25 21:50:00+04:00;40;0.0
2021-12-25 22:00:00+04:00;38;0.0
2021-12-25 22:10:00+04:00;37;0.0
2021-12-25 22:20:00+04:00;47;0.0
2021-12-25 22:30:00+04:00;48;0.0
2021-12-25 22:40:00+04:00;40;0.0
2021-12-25 22:50:00+04:00;41;0.0
2021-12-25 23:00:00+04:00;38;0.0
2021-12-25 23:10:00+04:00;43;0.0
2021-12-25 23:20:00+04:00;50;0.0
2021-12-25 23:30:00+04:00;38;0.0
2021-12-25 23:40:00+04:00;38;0.0
2021-12-25 23:50:00+04:00;39;0.0
2021-12-26 00:00:00+04:00;40;0.0
2021-12-26 00:10:00+04:00;49;0.0
2021-12-26 00:20:00+04:00;43;0.0
2021-12-26 00:30:00+04:00;40;0.0
2021-12-26 00:40:00+04:00;40;0.0
2021-12-26 00:50:00+04:00;37;0.0
2021-12-26 01:00:00+04:00;46;0.0
2021-12-26 01:10:00+04:00;50;0.0
2021-12-26 01:20:00+04:00;40;0.0
2021-12-26 01:30:00+04:00;39;0.0
2021-12-26 01:40:00+04:00;41;0.0
2021-12-26 01:50:00+04:00;38;0.0
2021-12-26 02:00:00+04:00;47;0.0
2021-12-26 02:10:00+04:00;44;0.0
2021-12-26 02:20:00+04:00;39;0.0
2021-12-26 02:30:00+04:00;38;0.0
2021-12-26 02:40:00+04:00;39;0.0
2021-12-26 02:50:00+04:00;42;0.0
2021-12-26 03:00:00+04:00;49;0.0
2021-12-26 03:10:00+04:00;40;0.0
2021-12-26 03:20:00+04:00;41;0.0
2021-12-26 03:30:00+04:00;39;0.0
2021-12-26 03:40:00+04:00;38;0.0
2021-12-26 03:50:00+04:00;46;0.0
2021-12-26 04:00:00+04:00;45;0.0
2021-12-26 04:10:00+04:00;38;0.0
2021-12-26 04:20:00+04:00;41;0.0
2021-12-26 04:30:00+04:00;39;0.0
2021-12-26 04:40:00+04:00;36;0.0
2021-12-26 04:50:00+04:00;51;0.0
2021-12-26 05:00:00+04:00;44;0.0
2021-12-26 05:10:00+04:00;38;0.0
2021-12-26 05:20:00+04:00;37;0.2149
2021-12-26 05:30:00+04:00;41;3.774
2021-12-26 05:40:00+04:00;43;13.313999999999998
2021-12-26 05:50:00+04:00;49;28.599
2021-12-26 06:00:00+04:00;39;51.302
2021-12-26 06:10:00+04:00;39;80.69399999999999
2021-12-26 06:20:00+04:00;38;91.34
2021-12-26 06:30:00+04:00;38;121.03999999999999
2021-12-26 06:40:00+04:00;50;86.38
2021-12-26 06:50:00+04:00;42;76.529
2021-12-26 07:00:00+04:00;37;78.485
2021-12-26 07:10:00+04:00;39;124.04
2021-12-26 07:20:00+04:00;36;204.31
2021-12-26 07:30:00+04:00;44;199.82999999999998
2021-12-26 07:40:00+04:00;44;161.95
2021-12-26 07:50:00+04:00;38;208.06
2021-12-26 08:00:00+04:00;37;212.66
2021-12-26 08:10:00+04:00;38;382.76
2021-12-26 08:20:00+04:00;45;554.48
2021-12-26 08:30:00+04:00;45;550.39
2021-12-26 08:40:00+04:00;38;366.07
2021-12-26 08:50:00+04:00;38;469.06000000000006
2021-12-26 09:00:00+04:00;37;398.68
2021-12-26 09:10:00+04:00;45;389.87
2021-12-26 09:20:00+04:00;46;564.75
2021-12-26 09:30:00+04:00;38;548.14
2021-12-26 09:40:00+04:00;37;555.8100000000001
2021-12-26 09:50:00+04:00;37;584.4399999999999
2021-12-26 10:00:00+04:00;54;428.0
2021-12-26 10:10:00+04:00;43;884.32
2021-12-26 10:20:00+04:00;37;915.4
2021-12-26 10:30:00+04:00;41;848.46
2021-12-26 10:40:00+04:00;45;992.9
2021-12-26 10:50:00+04:00;50;880.6
2021-12-26 11:00:00+04:00;38;871.07
2021-12-26 11:10:00+04:00;41;1015.8
2021-12-26 11:20:00+04:00;38;1027.2
2021-12-26 11:30:00+04:00;52;1043.1
2021-12-26 11:40:00+04:00;46;1057.3
2021-12-26 11:50:00+04:00;40;1042.65
2021-12-26 12:00:00+04:00;38;1064.5
2021-12-26 12:10:00+04:00;46;1076.6
2021-12-26 12:20:00+04:00;51;1069.9
2021-12-26 12:30:00+04:00;40;1071.9
2021-12-26 12:40:00+04:00;38;1065.8
2021-12-26 12:50:00+04:00;41;1063.0
2021-12-26 13:00:00+04:00;50;1060.3
2021-12-26 13:10:00+04:00;47;1041.8
2021-12-26 13:20:00+04:00;42;1021.4
2021-12-26 13:30:00+04:00;40;1003.8
2021-12-26 13:40:00+04:00;44;987.4
2021-12-26 13:50:00+04:00;53;968.7
2021-12-26 14:00:00+04:00;42;945.7
2021-12-26 14:10:00+04:00;38;866.53
2021-12-26 14:20:00+04:00;38;983.5
2021-12-26 14:30:00+04:00;50;928.0
2021-12-26 14:40:00+04:00;46;929.5
2021-12-26 14:50:00+04:00;37;866.5799999999999
2021-12-26 15:00:00+04:00;40;788.58
2021-12-26 15:10:00+04:00;39;658.4
2021-12-26 15:20:00+04:00;50;698.88
2021-12-26 15:30:00+04:00;44;743.29
2021-12-26 15:40:00+04:00;37;708.9300000000001
2021-12-26 15:50:00+04:00;37;616.14
2021-12-26 16:00:00+04:00;47;606.1800000000001
2021-12-26 16:10:00+04:00;42;603.9300000000001
2021-12-26 16:20:00+04:00;38;515.92
2021-12-26 16:30:00+04:00;46;401.88
2021-12-26 16:40:00+04:00;41;189.63
2021-12-26 16:50:00+04:00;43;331.34000000000003
2021-12-26 17:00:00+04:00;49;229.68
2021-12-26 17:10:00+04:00;41;161.81
2021-12-26 17:20:00+04:00;39;132.0
2021-12-26 17:30:00+04:00;40;110.59
2021-12-26 17:40:00+04:00;51;77.01
2021-12-26 17:50:00+04:00;50;57.269000000000005
2021-12-26 18:00:00+04:00;38;53.209
2021-12-26 18:10:00+04:00;40;44.623000000000005
2021-12-26 18:20:00+04:00;41;36.488
2021-12-26 18:30:00+04:00;51;15.667000000000002
2021-12-26 18:40:00+04:00;45;7.985200000000001
2021-12-26 18:50:00+04:00;43;3.8247999999999998
2021-12-26 19:00:00+04:00;39;0.7070000000000001
2021-12-26 19:10:00+04:00;41;0.0
2021-12-26 19:20:00+04:00;52;0.0
2021-12-26 19:30:00+04:00;41;0.0
2021-12-26 19:40:00+04:00;40;0.0
2021-12-26 19:50:00+04:00;39;0.0
2021-12-26 20:00:00+04:00;45;0.0
2021-12-26 20:10:00+04:00;50;0.0
2021-12-26 20:20:00+04:00;39;0.0
2021-12-26 20:30:00+04:00;42;0.0
2021-12-26 20:40:00+04:00;37;0.0
2021-12-26 20:50:00+04:00;44;0.0
2021-12-26 21:00:00+04:00;54;0.0
2021-12-26 21:10:00+04:00;39;0.0
2021-12-26 21:20:00+04:00;39;0.0
2021-12-26 21:30:00+04:00;40;0.0
2021-12-26 21:40:00+04:00;45;0.0
2021-12-26 21:50:00+04:00;50;0.0
2021-12-26 22:00:00+04:00;41;0.0
2021-12-26 22:10:00+04:00;41;0.0
2021-12-26 22:20:00+04:00;39;0.0
2021-12-26 22:30:00+04:00;44;0.0
2021-12-26 22:40:00+04:00;48;0.0
2021-12-26 22:50:00+04:00;40;0.0
2021-12-26 23:00:00+04:00;37;0.0
2021-12-26 23:10:00+04:00;39;0.0
2021-12-26 23:20:00+04:00;46;0.0
2021-12-26 23:30:00+04:00;46;0.0
2021-12-26 23:40:00+04:00;38;0.0
2021-12-26 23:50:00+04:00;40;0.0
2021-12-27 00:00:00+04:00;37;0.0
2021-12-27 00:10:00+04:00;44;0.0
2021-12-27 00:20:00+04:00;50;0.0
2021-12-27 00:30:00+04:00;38;0.0
2021-12-27 00:40:00+04:00;36;0.0
2021-12-27 00:50:00+04:00;41;0.0
2021-12-27 01:00:00+04:00;42;0.0
2021-12-27 01:10:00+04:00;48;0.0
2021-12-27 01:20:00+04:00;39;0.0
2021-12-27 01:30:00+04:00;39;0.0
2021-12-27 01:40:00+04:00;39;0.0
2021-12-27 01:50:00+04:00;41;0.0
2021-12-27 02:00:00+04:00;52;0.0
2021-12-27 02:10:00+04:00;37;0.0
2021-12-27 02:20:00+04:00;38;0.0
2021-12-27 02:30:00+04:00;40;0.0
2021-12-27 02:40:00+04:00;38;0.0
2021-12-27 02:50:00+04:00;48;0.0
2021-12-27 03:00:00+04:00;41;0.0
2021-12-27 03:10:00+04:00;40;0.0
2021-12-27 03:20:00+04:00;39;0.0
2021-12-27 03:30:00+04:00;36;0.0
2021-12-27 03:40:00+04:00;49;0.0
2021-12-27 03:50:00+04:00;45;0.0
2021-12-27 04:00:00+04:00;39;0.0
2021-12-27 04:10:00+04:00;40;0.0
2021-12-27 04:20:00+04:00;39;0.0
2021-12-27 04:30:00+04:00;44;0.0
2021-12-27 04:40:00+04:00;49;0.0
2021-12-27 04:50:00+04:00;41;0.0
2021-12-27 05:00:00+04:00;39;0.3393
2021-12-27 05:10:00+04:00;39;0.382
2021-12-27 05:20:00+04:00;45;1.3661999999999999
2021-12-27 05:30:00+04:00;49;3.4132
2021-12-27 05:40:00+04:00;40;8.126900000000001
2021-12-27 05:50:00+04:00;41;15.328999999999999
2021-12-27 06:00:00+04:00;40;20.497999999999998
2021-12-27 06:10:00+04:00;40;27.578000000000003
2021-12-27 06:20:00+04:00;53;38.998000000000005
2021-12-27 06:30:00+04:00;43;60.754999999999995
2021-12-27 06:40:00+04:00;39;71.62100000000001
2021-12-27 06:50:00+04:00;39;66.2
2021-12-27 07:00:00+04:00;40;76.299
2021-12-27 07:10:00+04:00;48;113.44000000000001
2021-12-27 07:20:00+04:00;43;123.72
2021-12-27 07:30:00+04:00;39;109.09
2021-12-27 07:40:00+04:00;41;137.82
2021-12-27 07:50:00+04:00;51;145.44
2021-12-27 08:00:00+04:00;66;161.85
2021-12-27 08:10:00+04:00;41;185.67000000000002
2021-12-27 08:20:00+04:00;35;147.91
2021-12-27 08:30:00+04:00;40;148.62
2021-12-27 08:40:00+04:00;48;203.4
2021-12-27 08:50:00+04:00;46;276.98
2021-12-27 09:00:00+04:00;37;346.09000000000003
2021-12-27 09:10:00+04:00;38;523.8199999999999
2021-12-27 09:20:00+04:00;47;320.15999999999997
2021-12-27 09:30:00+04:00;51;420.53000000000003
2021-12-27 09:40:00+04:00;46;565.36
2021-12-27 09:50:00+04:00;41;560.21
2021-12-27 10:00:00+04:00;35;435.1
2021-12-27 10:10:00+04:00;45;627.6800000000001
2021-12-27 10:20:00+04:00;48;624.53
2021-12-27 10:30:00+04:00;47;536.87
2021-12-27 10:40:00+04:00;35;655.13
2021-12-27 10:50:00+04:00;38;678.23
2021-12-27 11:00:00+04:00;46;951.1299999999999
2021-12-27 11:10:00+04:00;47;952.64
2021-12-27 11:20:00+04:00;47;893.55
2021-12-27 11:30:00+04:00;39;913.71
2021-12-27 11:40:00+04:00;36;840.26
2021-12-27 11:50:00+04:00;45;1108.1
2021-12-27 12:00:00+04:00;50;1030.8
2021-12-27 12:10:00+04:00;47;1108.4
2021-12-27 12:20:00+04:00;42;1134.2
2021-12-27 12:30:00+04:00;37;1195.4
2021-12-27 12:40:00+04:00;38;1070.2
2021-12-27 12:50:00+04:00;48;1155.7
2021-12-27 13:00:00+04:00;44;996.6
2021-12-27 13:10:00+04:00;41;1066.0
2021-12-27 13:20:00+04:00;50;1001.9200000000001
2021-12-27 13:30:00+04:00;48;695.5699999999999
2021-12-27 13:40:00+04:00;46;570.8399999999999
2021-12-27 13:50:00+04:00;37;664.76
2021-12-27 14:00:00+04:00;37;540.03
2021-12-27 14:10:00+04:00;47;319.15999999999997
2021-12-27 14:20:00+04:00;50;311.74
2021-12-27 14:30:00+04:00;42;322.08000000000004
2021-12-27 14:40:00+04:00;37;248.76
2021-12-27 14:50:00+04:00;39;233.67
2021-12-27 15:00:00+04:00;49;248.18
2021-12-27 15:10:00+04:00;47;254.63000000000002
2021-12-27 15:20:00+04:00;42;206.81
2021-12-27 15:30:00+04:00;37;162.89000000000001
2021-12-27 15:40:00+04:00;37;156.78
2021-12-27 15:50:00+04:00;47;237.5
2021-12-27 16:00:00+04:00;48;261.02
2021-12-27 16:10:00+04:00;38;319.43
2021-12-27 16:20:00+04:00;35;261.57
2021-12-27 16:30:00+04:00;40;268.1
2021-12-27 16:40:00+04:00;47;229.74
2021-12-27 16:50:00+04:00;47;172.25
2021-12-27 17:00:00+04:00;42;166.29000000000002
2021-12-27 17:10:00+04:00;37;102.02
2021-12-27 17:20:00+04:00;35;90.28
2021-12-27 17:30:00+04:00;48;116.22999999999999
2021-12-27 17:40:00+04:00;48;107.91
2021-12-27 17:50:00+04:00;39;90.96000000000001
2021-12-27 18:00:00+04:00;37;75.691
2021-12-27 18:10:00+04:00;40;64.03
2021-12-27 18:20:00+04:00;48;54.44
2021-12-27 18:30:00+04:00;49;39.208999999999996
2021-12-27 18:40:00+04:00;45;15.395
2021-12-27 18:50:00+04:00;38;8.2463
2021-12-27 19:00:00+04:00;40;1.9158000000000002
2021-12-27 19:10:00+04:00;50;0.0094
2021-12-27 19:20:00+04:00;50;0.0
2021-12-27 19:30:00+04:00;41;0.0
2021-12-27 19:40:00+04:00;38;0.0
2021-12-27 19:50:00+04:00;41;0.0
2021-12-27 20:00:00+04:00;39;0.0
2021-12-27 20:10:00+04:00;38;0.0
2021-12-27 20:20:00+04:00;42;0.0
2021-12-27 20:30:00+04:00;39;0.0
2021-12-27 20:40:00+04:00;40;0.0
2021-12-27 20:50:00+04:00;39;0.0
2021-12-27 21:00:00+04:00;37;0.0
2021-12-27 21:10:00+04:00;39;0.0
2021-12-27 21:20:00+04:00;47;0.0
2021-12-27 21:30:00+04:00;38;0.0
2021-12-27 21:40:00+04:00;36;0.0
2021-12-27 21:50:00+04:00;36;0.0
2021-12-27 22:00:00+04:00;38;0.0
2021-12-27 22:10:00+04:00;39;0.0
2021-12-27 22:20:00+04:00;39;0.0
2021-12-27 22:30:00+04:00;38;0.0
2021-12-27 22:40:00+04:00;37;0.0
2021-12-27 22:50:00+04:00;43;0.0
2021-12-27 23:00:00+04:00;40;0.0
2021-12-27 23:10:00+04:00;37;0.0
2021-12-27 23:20:00+04:00;36;0.0
2021-12-27 23:30:00+04:00;36;0.0
2021-12-27 23:40:00+04:00;40;0.0
2021-12-27 23:50:00+04:00;45;0.0
2021-12-28 00:00:00+04:00;41;0.0
2021-12-28 00:10:00+04:00;37;0.0
2021-12-28 00:20:00+04:00;35;0.0
2021-12-28 00:30:00+04:00;36;0.0
2021-12-28 00:40:00+04:00;37;0.0
2021-12-28 00:50:00+04:00;43;0.0
2021-12-28 01:00:00+04:00;41;0.0
2021-12-28 01:10:00+04:00;37;0.0
2021-12-28 01:20:00+04:00;37;0.0
2021-12-28 01:30:00+04:00;35;0.0
2021-12-28 01:40:00+04:00;34;0.0
2021-12-28 01:50:00+04:00;37;0.0
2021-12-28 02:00:00+04:00;47;0.0
2021-12-28 02:10:00+04:00;37;0.0
2021-12-28 02:20:00+04:00;35;0.0
2021-12-28 02:30:00+04:00;39;0.0
2021-12-28 02:40:00+04:00;36;0.0
2021-12-28 02:50:00+04:00;37;0.0
2021-12-28 03:00:00+04:00;47;0.0
2021-12-28 03:10:00+04:00;40;0.0
2021-12-28 03:20:00+04:00;37;0.0
2021-12-28 03:30:00+04:00;38;0.0
2021-12-28 03:40:00+04:00;37;0.0
2021-12-28 03:50:00+04:00;38;0.0
2021-12-28 04:00:00+04:00;41;0.0
2021-12-28 04:10:00+04:00;51;0.0
2021-12-28 04:20:00+04:00;39;0.0
2021-12-28 04:30:00+04:00;38;0.0
2021-12-28 04:40:00+04:00;39;0.0
2021-12-28 04:50:00+04:00;39;0.0
2021-12-28 05:00:00+04:00;39;0.0
2021-12-28 05:10:00+04:00;47;0.0
2021-12-28 05:20:00+04:00;43;0.2339
2021-12-28 05:30:00+04:00;39;4.0520000000000005
2021-12-28 05:40:00+04:00;38;14.388499999999999
2021-12-28 05:50:00+04:00;39;31.667
2021-12-28 06:00:00+04:00;38;65.225
2021-12-28 06:10:00+04:00;40;69.684
2021-12-28 06:20:00+04:00;43;139.32
2021-12-28 06:30:00+04:00;37;164.41
2021-12-28 06:40:00+04:00;38;201.75
2021-12-28 06:50:00+04:00;45;234.88000000000002
2021-12-28 07:00:00+04:00;43;272.21999999999997
2021-12-28 07:10:00+04:00;36;303.06
2021-12-28 07:20:00+04:00;36;338.01
2021-12-28 07:30:00+04:00;38;383.3
2021-12-28 07:40:00+04:00;38;427.13
2021-12-28 07:50:00+04:00;55;468.15
2021-12-28 08:00:00+04:00;67;502.32
2021-12-28 08:10:00+04:00;36;538.29
2021-12-28 08:20:00+04:00;37;578.1800000000001
2021-12-28 08:30:00+04:00;39;630.73
2021-12-28 08:40:00+04:00;49;641.98
2021-12-28 08:50:00+04:00;47;731.5699999999999
2021-12-28 09:00:00+04:00;39;661.4
2021-12-28 09:10:00+04:00;38;807.42
2021-12-28 09:20:00+04:00;39;802.6600000000001
